Stallworth,Donte,WR,825000,NE
Spikes,Brandon,ILB,800000,NE
Vollmer,Sebastian,RT,776250,NE
Thomas,Donald,G,750000,NE
Ridley,Stevan,RB,738375,NE
Mallett,Ryan,QB,736957,NE
Martin,Derrick,CB,700000,NE
Richard,Jamey,G,700000,NE
Bequette,Jake,DE,664950,NE
Cole,Marquice,CB,650000,NE
Harrison,Marcus,DT,623120,NE
Cannon,Marcus,G,584547,NE
Ebner,Nate,S,549150,NE
McDonald,Nick,C,540000,NE
Ballard,Jake,TE,540000,NE
Hoomanawanui,Michael,TE,540000,NE
Dennard,Alfonzo,CB,539462,NE
Mesko,Zoltan,P,494313,NE
Bolden,Brandon,RB,484584,NE
Zusevics,Markus,RT,484333,NE
Forston,Marcus,DT,483333,NE
Francis,Justin,DE,481667,NE
Herman,Brad,TE,480833,NE
Aiken,Kamar,WR,472500,NE
Hix,Kyle,T,468000,NE
Aiken,Danny,LS,465833,NE
Develin,James,FB,465000,NE
Tarpinian,Jeff,OLB,465000,NE
Deaderick,Brandon,DT,457575,NE
Pryor,Myron,DT,457250,NE
Wright,Mike,DT,450000,NE
Edelman,Julian,WR,449675,NE
Williams,Malcolm,CB,435000,NE
Rivera,Mike,OLB,435000,NE
Fletcher,Dane,ILB,408333,NE
Hartline,Mike,QB,390000,NE
Carter,Markell,DE,70539,NE
Sanchez,Mark,QB,13491667,NYJ
Revis,Darrelle,CB,11500000,NYJ
Ferguson,D'Brickashaw,LT,10000000,NYJ
Harris,David,ILB,9000000,NYJ
Holmes,Santonio,WR,9000000,NYJ
Scott,Bart,LB,8000000,NYJ
Cromartie,Antonio,CB,8000000,NYJ
Mangold,Nick,C,7725000,NYJ
Smith,Jason,LT,7225000,NYJ
Pace,Calvin,OLB,7000000,NYJ
Pouha,Sione,DT,5000000,NYJ
Moore,Brandon,G,4000000,NYJ
Landry,LaRon,S,3500000,NYJ
Smith,Eric,S,2500000,NYJ
Keller,Dustin,TE,2350000,NYJ
Tebow,Tim,QB,2250000,NYJ
Coples,Quinton,OLB,2200699,NYJ
Wilson,Kyle,CB,1981000,NYJ
Wilkerson,Muhammad,DE,1718750,NYJ
DeVito,Mike,DE,1646250,NYJ
Bell,Yeremiah,S,1400000,NYJ
Stanton,Drew,QB,1225000,NYJ
Hill,Stephen,WR,1178086,NYJ
Maybin,Aaron,OLB,1015000,NYJ
Thomas,Bryan,LB,990000,NYJ
Schilens,Chaz,WR,765000,NYJ
Folk,Nick,K,765000,NYJ
Ducasse,Vladimir,G,741250,NYJ
Davis,Demario,ILB,704490,NYJ
Heyer,Stephon,T,700000,NYJ
Willis,Ray,T,700000,NYJ
Hilliard,Lex,RB,665000,NYJ
Greene,Shonn,RB,663750,NYJ
Ellis,Kenrick,DT,655625,NYJ
Gates,Clyde,WR,634750,NYJ
Bell,Kahlil,RB,615000,NYJ
Powell,Bilal,RB,610125,NYJ
Lankster,Ellis,CB,585000,NYJ
McKnight,Joe,RB,572750,NYJ
Berry,Aaron,CB,557500,NYJ
Malone,Robert,P,556667,NYJ
Kerley,Jeremy,WR,556063,NYJ
Bush,Josh,S,551000,NYJ
McElroy,Greg,QB,526288,NYJ
Allen,Antonio,CB,525000,NYJ
Schlauderaff,Caleb,C,510000,NYJ
Gilyard,Mardy,WR,510000,NYJ
Smith,Hayden,TE,484667,NYJ
Dowtin,Marcus,OLB,482333,NYJ
Harrison,Damon,DT,482333,NYJ
Fletcher,Donnie,S,482333,NYJ
Adams,Royce,CB,480000,NYJ
Grimes,Johnathan,RB,480000,NYJ
McIntyre,Garrett,OLB,470000,NYJ
Baker,Josh,TE,467333,NYJ
Bellore,Nick,ILB,467333,NYJ
Reuland,Konrad,TE,465333,NYJ
Epps,Dedrick,TE,465000,NYJ
Smith,DeAngelo,CB,465000,NYJ
Slauson,Matt,G,462550,NYJ
Posey,Julian,CB,435000,NYJ
Trufant,Isaiah,CB,420000,NYJ
Cumberland,Jeff,TE,405667,NYJ
Mauga,Josh,ILB,405000,NYJ
Purdum,Tanner,LS,405000,NYJ
Griffin,John,RB,397500,NYJ
Walls,Darrin,CB,390000,NYJ
Baltz,Travis,PR,390000,NYJ
White,Jordan,WR,390000,NYJ
Cosby,DeMarco,TE,390000,NYJ
Muir,Daniel,DT,381176,NYJ
Howard,Austin,RT,353472,NYJ
Sapp,Ricky,OLB,297353,NYJ
McKnight,Scotty,WR,36750,NYJ
Jones,Eddie,LB,4667,NYJ
Smith,Courtney,WR,4667,NYJ
Landor,Byron,CB,4667,NYJ
Morgan,Davon,CB,4667,NYJ
Taylor,Zane,C,4667,NYJ
Ngata,Haloti,DT,12131000,BAL
Suggs,Terrell,OLB,10416667,BAL
Webb,Lardarius,CB,8333333,BAL
Boldin,Anquan,WR,8333333,BAL
Rice,Ray,RB,7000000,BAL
Yanda,Marshal,G,6400000,BAL
Lewis,Ray,LB,6357143,BAL
Flacco,Joe,QB,5950000,BAL
Reed,Ed,S,5726429,BAL
McClain,Jameel,ILB,5250000,BAL
Kemoeatu,Maake,DT,4600000,BAL
Leach,Vonta,FB,3666667,BAL
Jones,Jacoby,WR,3250000,BAL
Birk,Matt,C,2841667,BAL
Oher,Michael,LT,2699000,BAL
Pollard,Bernard,S,2562500,BAL
McKinnie,Bryant,LT,2500000,BAL
Koch,Sam,P,2500000,BAL
Graham,Corey,CB,1975000,BAL
Ellerbe,Dannell,OLB,1927000,BAL
Williams,Cary,CB,1927000,BAL
Smith,Jimmy,CB,1865425,BAL
Williams,Bobbie,G,1462500,BAL
Upshaw,Courtney,OLB,1324175,BAL
McBean,Ryan,DE,1214286,BAL
Ayanbadejo,Brendon,LB,1073333,BAL
Bajema,Billy,TE,890000,BAL
Considine,Sean,S,890000,BAL
Smith,Torrey,WR,847308,BAL
Osemele,Kelechi,G,836468,BAL
Johnson,Chris,CB,825000,BAL
Kemoeatu,Maake,DT,825000,BAL
Kruger,Paul,OLB,812500,BAL
Cody,Terrence,DT,765000,BAL
Ihedigbo,James,S,765000,BAL
Brown,Ricky,LB,700000,BAL
Blackstock,Darryl,LB,700000,BAL
Pierce,Bernard,RB,663986,BAL
Reid,Jah,G,650810,BAL
Gradkowski,Gino,C,646106,BAL
Dickson,Ed,TE,625833,BAL
Glenn,Cody,LB,615000,BAL
Doss,Tandon,WR,613140,BAL
Thompson,Christian,S,600146,BAL
Jackson,Asa,CB,561140,BAL
Streeter,Tommy,WR,548513,BAL
Brown,Chykie,CB,546140,BAL
McPhee,Pernell,OLB,546140,BAL
Cox,Morgan,LS,540000,BAL
Tyson,Deangelo,DE,536898,BAL
Taylor,Tyrod,QB,536327,BAL
Pitta,Dennis,TE,528667,BAL
Allen,Anthony,RB,522750,BAL
Thompson,Deonte,WR,481333,BAL
Rainey,Bobby,RB,480500,BAL
Tucker,Justin,K,480000,BAL
McAdoo,Michael,LB,466667,BAL
Williams,LaQuan,WR,465167,BAL
Allen,Anthony,RB,465000,BAL
McClellan,Albert,ILB,465000,BAL
Kindle,Sergio,LB,465000,BAL
Reed,David,WR,449633,BAL
Jones,Arthur,DT,449527,BAL
Harewood,Ramon,G,429724,BAL
Cook,Emanuel,CB,405000,BAL
Brown,Omar,S,390000,BAL
Hall,Bryan,ILB,390000,BAL
Hamilton,Adrian,OLB,390000,BAL
Bynes,Josh,ILB,390000,BAL
Barbieri,Howard,G,390000,BAL
Berry,Damien,RB,390000,BAL
Levine,Anthony,S,390000,BAL
Bradley,Rodney,WR,390000,BAL
Williams,Chavis,LB,375000,BAL
Whitworth,Andrew,LT,9762500,CIN
Hall,Leon,CB,9750000,CIN
Smith,Andre,RT,7000000,CIN
Geathers,Robert,DE,5625000,CIN
Peko,Domata,DT,5553000,CIN
Clements,Nate,CB,5250000,CIN
Green,A.J.,WR,4922025,CIN
Nelson,Reggie,S,4500000,CIN
Allen,Jason,CB,4100000,CIN
Cook,Kyle,C,3500000,CIN
Wharton,Travelle,G,3258333,CIN
Green-Ellis,BenJarvus,RB,3000000,CIN
Gresham,Jermaine,TE,2819000,CIN
Anderson,Jamaal,DE,2750000,CIN
Nugent,Mike,K,2654000,CIN
Howard,Thomas,LB,2500000,CIN
Kirkpatrick,Dre,CB,2155699,CIN
Lawson,Manny,OLB,2100000,CIN
Gradkowski,Bruce,QB,2000000,CIN
Zeitler,Kevin,G,1886050,CIN
Collins,Anthony,LT,1575000,CIN
Sims,Pat,DT,1390000,CIN
Dalton,Andy,QB,1303550,CIN
Harris,Clark,LS,1260000,CIN
Skuta,Dan,OLB,1260000,CIN
Maualuga,Rey,ILB,1177750,CIN
Mays,Taylor,S,1015000,CIN
Leonard,Brian,RB,1000000,CIN
Jones,Adam-Pacman,CB,950000,CIN
Still,Devon,DT,942101,CIN
Dunlap,Carlos,DE,929950,CIN
Bell,Jacob,G,890000,CIN
Brown,Josh,K,825000,CIN
Crocker,Chris,S,825000,CIN
Newman,Terence,CB,825000,CIN
Atkins,Geno,DT,801363,CIN
Roland,Dennis,RT,765000,CIN
Pressley,Chris,FB,757500,CIN
Moch,Dontay,DE,755416,CIN
Gilberry,Wallace,DE,700000,CIN
Sanu,Mohamed,WR,678313,CIN
Thompson,Brandon,DT,672800,CIN
Quinn,Richard,TE,670000,CIN
Johnson,Michael,DE,653255,CIN
Charles,Orson,FB,632325,CIN
Boling,Clint,G,628112,CIN
Tate,Brandon,WR,626250,CIN
Ghee,Brandon,CB,610775,CIN
Conner,John,FB,585000,CIN
Jones,Marvin,WR,565700,CIN
Iloka,George,S,565075,CIN
Sands,Robert,S,562500,CIN
Prater,Shaun,CB,553000,CIN
Whalen,Ryan,WR,541279,CIN
Peerman,Cedric,RB,540000,CIN
Miles,Jeromy,S,540000,CIN
Murray,Rico,CB,540000,CIN
Huber,Kevin,P,486250,CIN
Rogers,Taveon,CB,483333,CIN
Robinson,Trevor,C,482000,CIN
Joiner,Brandon,OLB,481000,CIN
Burfict,Vontaze,OLB,480333,CIN
Dye,Tony,S,480333,CIN
Herron,Dan,RB,480000,CIN
Lamur,Emmanuel,OLB,480000,CIN
Sanzenbacher,Dane,WR,468333,CIN
Hawkins,Andrew,WR,465000,CIN
Scott,Bernard,RB,456878,CIN
Rey,Vincent,OLB,436667,CIN
Lewis-Harris,Chris,CB,430000,CIN
Riley,Chris,G,390000,CIN
Thomas,Joe,LT,11500000,CLE
Haden,Joe,CB,8011348,CLE
Jackson,D'Qwell,ILB,7700000,CLE
Rubin,Ahtyba,DT,6625000,CLE
Patterson,Dimitri,CB,5350000,CLE
Cribbs,Joshua,WR,5165333,CLE
Richardson,Trent,RB,5122449,CLE
Brown,Sheldon,CB,5083333,CLE
Fujita,Scott,LB,4666667,CLE
Gocong,Chris,LB,4200000,CLE
Rucker,Frostee,DT,4100000,CLE
Watson,Benjamin,TE,4000000,CLE
Dawson,Phil,K,3810000,CLE
Parker,Juqua,DE,3000000,CLE
Mack,Alex,C,2920000,CLE
Jackson,Brandon,RB,2250000,CLE
Taylor,Phil,DE,2023313,CLE
Weeden,Brandon,QB,2020359,CLE
Young,Usama,S,1966667,CLE
Gordon,Josh,WR,1335412,CLE
Schwartz,Mitchell,RT,1292710,CLE
Sheard,Jabaal,OLB,1272563,CLE
Ward,T.J.,S,1272000,CLE
McCoy,Colt,QB,1240000,CLE
Hodges,Reggie,P,978333,CLE
Massaquoi,Mohamed,WR,908926,CLE
Smith,Alex,TE,850000,CLE
Little,Greg,WR,831875,CLE
Lauvao,Shawn,G,825000,CLE
Cousins,Oniel,G,800000,CLE
Ventrone,Raymond,S,750000,CLE
Hardesty,Montario,RB,711250,CLE
Greco,John,G,700000,CLE
Johnson,Josh,QB,700000,CLE
Hughes,John,DE,661035,CLE
Benjamin,Travis,WR,644250,CLE
Cameron,Jordan,TE,629350,CLE
Johnson,James-Michael,ILB,628977,CLE
Marecic,Owen,FB,612000,CLE
Lewis,Thaddeus,QB,600000,CLE
Sanford,Brian,DE,585000,CLE
Pinkston,Jason,G,570000,CLE
Cooper,Josh,WR,570000,CLE
Miller,Ryan,RT,569633,CLE
Maiava,Kaluka,ILB,566250,CLE
Skrine,Buster,CB,560500,CLE
Winn,Billy,DE,544670,CLE
Ogbonnaya,Chris,RB,540000,CLE
Gronkowski,Dan,TE,540000,CLE
Williams,Eddie,RB,540000,CLE
Daniels,Stanley,G,540000,CLE
Wade,Trevin,CB,536474,CLE
Acho,Emmanuel,ILB,525920,CLE
Carder,Tank,ILB,525000,CLE
Hagg,Eric,S,520100,CLE
Moten,Adrian,LB,510000,CLE
Bademosi,Johnson,S,480833,CLE
Gipson,Tashaun,S,480500,CLE
Cameron,Ronnie,DE,480000,CLE
Kitchen,Ishmaa'ily,DT,480000,CLE
Fort,L.J.,ILB,480000,CLE
Davis,Hall,DE,472500,CLE
Norwood,Jordan,WR,465000,CLE
English,Auston,DT,465000,CLE
Shaw,Jarrod,C,435000,CLE
Smelley,Brad,TE,435000,CLE
Miller,Prince,CB,435000,CLE
Robertson,Craig,ILB,435000,CLE
Stephens,Emmanuel,DE,395000,CLE
Yount,Christian,LS,390000,CLE
Alford,Dominic,RT,390000,CLE
Mcgee,Richmond,P,382500,CLE
Roethlisberger,Ben,QB,14664417,PIT
Woodley,LaMarr,OLB,10250000,PIT
Polamalu,Troy,S,9866667,PIT
Timmons,Lawrence,ILB,9559150,PIT
Harrison,James,OLB,8625000,PIT
Brown,Antonio,WR,8392000,PIT
Hampton,Casey,DT,7100000,PIT
Taylor,Ike,CB,7000000,PIT
Miller,Heath,TE,6750000,PIT
Colon,Willie,G,5800000,PIT
Keisel,Brett,DE,3900000,PIT
Clark,Ryan,S,3500000,PIT
Foote,Larry,ILB,3100000,PIT
Pouncey,Maurkice,C,2961450,PIT
Wallace,Mike,WR,2742000,PIT
Mendenhall,Rashard,RB,2201000,PIT
Suisham,Shaun,K,2116667,PIT
DeCastro,David,G,1953475,PIT
Hood,Evander,DE,1774000,PIT
Heyward,Cameron,DE,1676257,PIT
Cotchery,Jerricho,WR,1500000,PIT
Allen,Will,S,1498333,PIT
Johnson,David,FB,1260000,PIT
Foster,Ramon,G,1260000,PIT
Legursky,Doug,C,1260000,PIT
Lewis,Keenan,CB,1260000,PIT
Mundy,Ryan,S,1260000,PIT
Farrior,James,LB,1000000,PIT
Batch,Charlie,QB,990000,PIT
Worilds,Jason,OLB,956250,PIT
Burress,Plaxico,WR,925000,PIT
Starks,Max,LT,890000,PIT
Adams,Mike,LT,885913,PIT
Smith,Aaron,DE,875000,PIT
Warren,Greg,LS,855000,PIT
Leftwich,Byron,QB,825000,PIT
Gilbert,Marcus,RT,806854,PIT
Johnson,Brandon,LB,700000,PIT
Spence,Sean,ILB,676345,PIT
Ta'amu,Alameda,DT,641328,PIT
Brown,Curtis,CB,640300,PIT
King,Justin,CB,615000,PIT
Allen,Cortez,CB,607875,PIT
Sanders,Emmanuel,WR,600333,PIT
Rainey,Chris,RB,570413,PIT
Carter,Chris,OLB,550700,PIT
McLendon,Steve,DT,540000,PIT
Redman,Issac,RB,540000,PIT
Woods,Al,DE,540000,PIT
Paulson,David,TE,536474,PIT
Beachum,Kelvin,LT,536474,PIT
Smith,Troy,QB,525000,PIT
Golden,Robert,S,481667,PIT
Lindsey,Brandon,LB,481333,PIT
Ressel,Grant,K,480833,PIT
Johnson,Will,FB,480000,PIT
Butler,Drew,P,480000,PIT
Robinson,Adrian,OLB,480000,PIT
Fangupo,Hebron,DT,468750,PIT
VanDyke,DeMarcus,CB,465000,PIT
Batch,Baron,RB,465000,PIT
Cromartie-Smith,Da'Mon,S,465000,PIT
McFadden,Marshall,ILB,450000,PIT
Sylvester,Stevenson,ILB,443853,PIT
Malecki,John,C,435000,PIT
McCoy,Jamie,TE,435000,PIT
Ta'amu,Alameda,DT,435000,PIT
Gilreath,David,WR,435000,PIT
Dwyer,Jonathan,RB,432800,PIT
Lyons,Wes,WR,390000,PIT
Turner,Trevis,T,390000,PIT
McFadden,Bryant,CB,166667,PIT
Schaub,Matt,QB,15500000,HOU
Joseph,Johnathan,CB,9750000,HOU
Johnson,Andre,WR,9685714,HOU
Brown,Duane,LT,8900000,HOU
Foster,Arian,RB,8700000,HOU
Smith,Antonio,DE,7100000,HOU
Myers,Chris,C,6250000,HOU
Daniels,Owen,TE,5421875,HOU
Manning,Danieal,S,5000000,HOU
Walter,Kevin,WR,4300000,HOU
Cushing,Brian,ILB,3180000,HOU
Smith,Wade,G,3000000,HOU
Cody,Shaun,DT,2875000,HOU
Watt,J.J.,DE,2809375,HOU
Jackson,Kareem,CB,2704000,HOU
Mercilus,Whitney,OLB,1908522,HOU
Butler,Rashad,LT,1900000,HOU
Reed,Brooks,OLB,1175441,HOU
Barwin,Connor,OLB,1002500,HOU
Graham,Shayne,K,990000,HOU
James,Bradie,LB,890000,HOU
Jones,Donnie,P,890000,HOU
Ruud,Barrett,LB,825000,HOU
Fox,Keyaron,ILB,825000,HOU
Routt,Stanford,CB,825000,HOU
Harris,Brandon,CB,824832,HOU
Posey,DeVier,WR,740523,HOU
Tate,Ben,RB,730500,HOU
Weeks,Jon,LS,725000,HOU
Demps,Quintin,S,700000,HOU
Dobbins,Tim,ILB,700000,HOU
Harris,Ryan,RT,700000,HOU
Ball,Alan,CB,700000,HOU
Beck,John,QB,700000,HOU
Forsett,Justin,RB,700000,HOU
Brooks,Brandon,G,700000,HOU
Mitchell,Earl,DT,682125,HOU
Jamison,Tim,DE,667000,HOU
Jones,Ben,G,645362,HOU
Caldwell,Antoine,G,638563,HOU
Martin,Keshawn,WR,628140,HOU
Crick,Jared,DE,622875,HOU
Graham,Garrett,TE,592525,HOU
Carmichael,Rashad,CB,590522,HOU
Quin,Glover,S,560063,HOU
Keo,Shiloh,S,558000,HOU
Yates,T.J.,QB,556250,HOU
Bullock,Randy,K,550777,HOU
Gardner,Andrew,RT,540000,HOU
Newton,Derek,RT,525064,HOU
Nading,Jesse,DE,511667,HOU
McClain,Terrell,DT,510000,HOU
Casey,James,TE,483750,HOU
Menkin,Nate,G,480000,HOU
White,Cody,C,480000,HOU
Braman,Bryan,OLB,465667,HOU
Clutts,Tyler,FB,465000,HOU
McCain,Brice,CB,462938,HOU
Hunter,David,DE,453333,HOU
Nolan,Troy,S,452065,HOU
Jean,Lestar,WR,441667,HOU
Pleasant,Eddie,S,430000,HOU
Collins,Cameron,ILB,430000,HOU
Grimes,Johnathan,RB,427500,HOU
Alexander,Mister,LB,420000,HOU
Harris,Ra'Shon,DT,390000,HOU
Freeney,Dwight,OLB,12000000,IND
Mathis,Robert,OLB,9000000,IND
Bethea,Antoine,S,6500000,IND
Wayne,Reggie,WR,5833333,IND
Luck,Andrew,QB,5527000,IND
Satele,Samson,C,3600000,IND
Redding,Cory,DE,3500000,IND
Vinatieri,Adam,K,3066667,IND
Bullitt,Melvin,S,2670000,IND
Davis,Vontae,CB,2250000,IND
Brown,Donald,RB,2087000,IND
Castonzo,Anthony,LT,2000274,IND
Johnson,Antonio,DT,2000000,IND
Hughes,Jerry,DE,1950000,IND
Zbikowski,Tom,S,1895000,IND
Justice,Winston,LT,1500000,IND
Fleener,Coby,TE,1335412,IND
McGlynn,Mike,G,1325000,IND
Butler,Darius,CB,1081250,IND
Ijalana,Benjamin,LT,1011374,IND
McKinney,Brandon,DT,1000000,IND
Moala,Fili,DE,825000,IND
Moore,Mewelde,RB,825000,IND
Angerer,Patrick,ILB,822500,IND
Allen,Dwayne,TE,770076,IND
Hills,Tony,LT,700000,IND
Avery,Donnie,WR,665000,IND
Hilton,T.Y.,WR,660600,IND
Nevis,Drake,DE,658528,IND
Powers,Jerraud,CB,630875,IND
Sharpton,Darryl,ILB,618735,IND
Westerman,Jamaal,LB,617500,IND
Carter,Delone,RB,616301,IND
Heard,Kellen,DE,585000,IND
Ballard,Vick,RB,561140,IND
Saunders,Weslye,WR,555000,IND
Collie,Austin,WR,546889,IND
Brazill,LaVon,WR,544670,IND
Anderson,Justin,RT,542250,IND
Olsen,Seth,G,540000,IND
Mathews,Ricardo,DE,540000,IND
Chapman,Josh,DT,537628,IND
Guy,Lawrence,DE,525000,IND
Karim,Deji,RB,498750,IND
Conner,Kavell,ILB,496310,IND
Freeman,Jerrell,ILB,486667,IND
Brown,Sergio,S,485000,IND
Palmer,Nathan,WR,483333,IND
Sowell,Bradley,LT,483333,IND
Overton,Matt,LS,480000,IND
Shipley,A.Q.,C,480000,IND
Jones,Dominique,TE,480000,IND
Harvey,Mario,FB,480000,IND
Williams,Teddy,CB,480000,IND
Howell,Delano,S,480000,IND
Hughes,Robert,FB,480000,IND
Lefeged,Joe,S,467667,IND
Lutrus,Scott,ILB,465000,IND
McAfee,Pat,P,452000,IND
Fokou,Moise,ILB,449938,IND
Hickman,Justin,ILB,435000,IND
Whalen,Griff,WR,430500,IND
